Profile,Industrial,Residential,Commercial,Governmental,Others,Central,Eastern,Western,Southern
35813.00249,7117.323611,16469.51135,5792.186224,4192.945893,2241.035415,10834.21504,9852.09417,11321.67079,3805.0225
35460.56854,7136.407428,16256.28356,5717.195836,4138.660581,2212.021135,10708.41276,9790.098438,11202.73938,3759.317971
35023.19688,7077.809668,16038.89121,5640.740806,4083.315019,2182.440175,10570.00189,9680.887863,11062.0834,3710.223725
34630.09294,7002.608581,15856.43501,5576.572519,4036.863792,2157.613037,10450.45028,9573.892057,10937.56383,3668.18677
34380.4464,7022.054651,15701.99281,5522.25652,3997.544606,2136.597816,10360.0623,9532.302598,10852.8189,3635.262603
34584.89167,6868.651055,15907.37551,5594.487857,4049.83265,2164.544601,10463.67546,9512.437549,10933.81261,3674.966042
35008.67309,6879.299425,16144.48784,5677.878238,4110.198692,2196.808894,10607.7143,9600.161283,11073.98782,3726.809688
35815.90259,6796.735364,16655.17328,5857.481935,4240.213258,2266.298761,10904.22,9726.919015,11349.66963,3835.093951
36233.19368,6765.561212,16912.56406,5948.004071,4305.741956,2301.322378,11055.01964,9796.958817,11491.21092,3890.004306
36952.24138,6759.34361,17328.82064,6094.397949,4411.716037,2357.963144,11304.64351,9936.277798,11731.0999,3980.220172
37017.41157,6796.049773,17345.1572,6100.143375,4415.875133,2360.186088,11319.24598,9963.523427,11749.69926,3984.942901
36667.13646,6746.695889,17172.44738,6039.402809,4371.905223,2336.685158,11208.91971,9875.109434,11637.25748,3945.849837
36372.70046,6765.826997,16992.47962,5976.10969,4326.087528,2312.196629,11103.13382,9824.566347,11537.62909,3907.371207
35990.32112,6880.478528,16707.21522,5875.784641,4253.462532,2273.380199,10946.42142,9794.152275,11400.67043,3849.076995
35657.70515,6866.369731,16524.41217,5811.494373,4206.923004,2248.505867,10834.60664,9723.044184,11291.1352,3808.919125
35416.75399,6917.771053,16356.62027,5752.483397,4164.205139,2225.674127,10740.34308,9695.703051,11206.59028,3774.117569
35072.92971,6934.033946,16149.95293,5679.800261,4111.590038,2197.552538,10618.12088,9634.298212,11090.76283,3729.747783
34872.19075,6995.118198,15999.6829,5626.951579,4073.333039,2177.105031,10535.65836,9618.682789,11018.78769,3699.06191
34699.54804,7106.207561,15836.83857,5569.680621,4031.874768,2154.946516,10452.13428,9628.220349,10951.9489,3667.24451
34780.78532,7134.386051,15867.29098,5580.390471,4039.627595,2159.090228,10474.12018,9655.288673,10976.61594,3674.76052
34809.10343,7146.84795,15876.39144,5583.591026,4041.944467,2160.328544,10481.21606,9665.75952,10984.99195,3677.135897
35186.38885,7076.416559,16133.35268,5673.962095,4107.363808,2195.293713,10626.65157,9712.514163,11116.52605,3730.69706
35482.31169,7144.695607,16264.00587,5719.911704,4140.626589,2213.071922,10714.13667,9797.635963,11209.27858,3761.260476
35336.64109,7169.313045,16166.27127,5685.539281,4115.744497,2199.773003,10658.53826,9778.573406,11158.71027,3740.819162
35013.59169,7172.781909,15978.87036,5619.631985,4068.034408,2174.273032,10546.24337,9716.245957,11050.87744,3700.224926
34458.20944,7118.136668,15691.47887,5518.558857,3994.867879,2135.167165,10366.23296,9585.32033,10870.60348,3636.052666
33782.90776,7080.986788,15325.21995,5389.74873,3901.622622,2085.32967,10141.04894,9437.615352,10648.9341,3555.309373
33296.78789,6955.692286,15118.12893,5316.916588,3848.899658,2057.150429,10000.16126,9292.633237,10497.67444,3506.318954
33151.96334,7014.773028,15001.10014,5275.758565,3819.105491,2041.226116,9937.437092,9287.255293,10444.48166,3482.78929
33475.09608,6882.739276,15262.33702,5367.633342,3885.61336,2076.773079,10077.43313,9299.171134,10563.1834,3535.308423
34198.04122,6861.180144,15689.63556,5517.910581,3994.398594,2134.916343,10331.7049,9433.24095,10805.66347,3627.431909
35463.7481,6880.700093,16404.86832,5769.451824,4176.488531,2232.239325,10764.54922,9690.427137,11225.3602,3783.411543
36741.84421,6834.693329,17164.81993,6036.720304,4369.963366,2335.647279,11215.77552,9924.353751,11654.7067,3947.008239
37741.56038,6824.987336,17744.16464,6240.47088,4517.457785,2414.479734,11563.06444,10117.63727,11988.32191,4072.536756
37761.48663,6798.283801,17770.9272,6249.883044,4524.271222,2418.121363,11575.69262,10111.09152,11997.20695,4077.495551
37253.96797,6763.565628,17499.56952,6154.448868,4455.186713,2381.197244,11407.92029,9997.418185,11831.18602,4017.443474
36664.09719,6862.994787,17103.95479,6015.314552,4354.467808,2327.365251,11182.83802,9920.127102,11626.43889,3934.693167
35844.89639,6805.520293,16666.77189,5861.561069,4243.166132,2267.877005,10912.34063,9736.080825,11358.58062,3837.894319
35158.42781,6822.545928,16263.01055,5719.561658,4140.373192,2212.936487,10671.63992,9607.424026,11128.62556,3750.738296
34817.32527,6861.143257,16045.08675,5642.919724,4084.89233,2183.283213,10545.55026,9555.316185,11011.82082,3704.638012
34478.79497,6923.638678,15814.92326,5561.973192,4026.295384,2151.964461,10415.20494,9513.08919,10893.85715,3656.643685
34021.664,7035.764039,15488.206,5447.069528,3943.116972,2107.507468,10233.22471,9466.947235,10732.22735,3589.264713
33818.6843,6999.144739,15392.72561,5413.489892,3918.808777,2094.515283,10171.01822,9412.567008,10667.74508,3567.353991
34080.75363,7036.293608,15521.81578,5458.8898,3951.673631,2112.08081,10253.51424,9478.804267,10751.85311,3596.58201
34605.19285,7079.293801,15798.13144,5556.067655,4022.020383,2149.679569,10425.34657,9599.061951,10922.80837,3657.975957
35639.38026,7156.134056,16347.58838,5749.306958,4161.905724,2224.445142,10765.91008,9833.088081,11260.6008,3779.781301
36508.68146,7184.89558,16830.00519,5918.968821,4284.723428,2290.088446,11059.88723,10015.74916,11547.55826,3885.486808
36730.08407,7187.727551,16955.45096,5963.087026,4316.660461,2307.158074,11135.72752,10060.50873,11621.02244,3912.825387
36231.57596,7142.02568,16695.56871,5871.688664,4250.497466,2271.795439,10973.43065,9944.303568,11458.92724,3854.914499
35681.99604,7137.103687,16382.96938,5761.750155,4170.913316,2229.259498,10784.72132,9834.025201,11276.39194,3786.857576
34919.09878,7057.222487,15990.9612,5623.884232,4071.112596,2175.918254,10538.48824,9652.290207,11029.16606,3699.154274
34650.87595,7015.631904,15860.88858,5578.138802,4037.997619,2158.219043,10454.82346,9583.097598,10943.38413,3669.57076
34493.10022,6997.744523,15780.60148,5549.902518,4017.557459,2147.294236,10404.19394,9544.97655,10892.37031,3651.559421
34645.66896,6895.14101,15927.05427,5601.408711,4054.842635,2167.222326,10478.96002,9534.809948,10951.81109,3680.0879
35262.7452,6867.523626,16297.06779,5731.539299,4149.043769,2217.570716,10697.97947,9645.631801,11159.55919,3759.574738
36102.95817,6848.392255,16790.27729,5904.99686,4274.609168,2284.682602,10992.22101,9803.772824,11440.87198,3866.092362
37032.55833,6760.29392,17374.37209,6110.418004,4423.312905,2364.16141,11332.17223,9952.484754,11757.75657,3990.14477
37588.12859,6792.105532,17674.97655,6216.138019,4499.843301,2405.065188,11517.16228,10074.49123,11940.01855,4056.45653
37405.39575,6765.329795,17585.467,6184.658277,4477.055212,2392.885466,11459.82825,10027.96362,11881.44624,4036.157638
36855.40272,6745.410137,17281.23829,6077.663643,4399.602124,2351.48853,11274.20438,9911.721155,11700.03809,3969.439096
36297.70284,6782.22597,16940.02373,5957.661403,4312.732869,2305.058864,11073.70758,9816.213127,11511.28021,3896.501928
35602.93107,6896.856358,16475.4779,5794.284608,4194.464907,2241.847294,10809.13131,9724.203678,11270.33062,3799.265456
34824.4233,6902.626796,16025.35163,5635.979052,4079.867999,2180.597821,10539.07226,9572.986958,11010.68561,3701.678475
34456.0412,6940.557665,15792.1536,5553.965297,4020.498493,2148.866153,10403.70647,9515.239633,10884.85594,3652.239164
34150.71815,6952.771523,15609.90742,5489.870876,3974.100737,2124.067594,10295.65017,9459.836991,10782.18664,3613.044347
33730.26545,7041.133115,15317.88008,5387.16736,3899.753976,2084.33092,10131.44979,9411.604977,10634.77058,3552.440114
33756.61658,7090.860956,15304.46332,5382.448801,3896.338226,2082.505278,10129.84533,9436.305161,10639.34937,3551.116728
33936.97706,7039.381898,15437.52461,5429.245316,3930.21408,2100.611162,10203.20378,9451.67056,10703.73073,3578.371987
34592.31202,7098.313322,15779.82265,5549.62861,4017.359178,2147.188259,10416.80508,9603.98272,10916.91664,3654.607578
35621.74829,7179.290471,16324.17842,5741.073875,4155.94582,2221.259707,10754.8376,9838.694826,11252.77862,3775.437245
36329.03661,7130.199297,16758.29258,5893.748113,4266.466234,2280.330386,11009.62912,9958.878841,11492.36829,3868.160363
36040.42534,7134.309175,16590.28909,5834.662722,4223.6945,2257.469855,10909.08767,9903.592181,11395.94556,3831.799932
35547.51495,7076.767135,16340.41509,5746.784175,4160.079489,2223.46906,10751.27217,9783.846431,11236.71221,3775.684146
35106.32908,7039.619732,16108.52247,5665.229524,4101.042327,2191.915023,10606.92728,9682.297542,11092.97773,3724.126532
34866.67973,7104.208013,15933.90925,5603.819547,4056.587832,2168.155094,10510.27487,9660.385484,11007.75419,3688.265189
34825.74911,6975.095732,15984.51996,5621.618902,4069.47273,2175.041783,10523.93181,9601.673407,11005.01606,3695.127834
34726.76085,6920.887178,15958.81923,5612.580176,4062.929624,2171.544639,10501.41925,9560.89556,10976.63484,3687.811196
34812.52563,6951.99535,15990.18868,5623.612542,4070.91592,2175.813135,10524.3379,9590.005596,11002.56201,3695.620121
35326.28039,6827.521669,16356.49159,5752.43814,4164.172377,2225.656617,10728.52807,9642.467255,11184.08264,3771.202422
36074.03686,6798.829657,16802.12409,5909.163278,4277.625225,2286.294616,10992.90242,9778.630752,11435.42366,3867.080024
36809.95416,6853.220473,17193.27734,6046.72853,4377.20829,2339.519528,11235.30595,9945.048442,11675.81762,3953.782158
37441.25854,6839.418856,17563.52753,6176.942354,4471.469679,2389.900124,11456.26463,10064.09439,11887.13713,4033.762389
37397.02921,6806.030343,17557.30558,6174.754147,4469.885643,2389.053492,11448.1789,10042.27849,11875.22904,4031.342782
36918.98292,6813.873113,17278.43588,6076.678061,4398.888664,2351.107201,11281.42248,9951.109552,11715.43028,3971.020607
36400.62991,6771.927055,17005.00831,5980.515923,4329.277186,2313.90143,11111.46481,9832.465215,11546.41218,3910.287703
35572.32402,6782.492247,16523.54918,5811.190865,4206.703295,2248.388437,10823.17855,9673.311652,11269.78549,3806.048324
34867.37349,6892.753143,16055.66919,5646.641477,4087.586496,2184.723184,10556.02807,9577.581616,11025.81594,3707.947857
34427.27128,6961.790442,15763.4552,5543.872315,4013.192214,2144.961111,10389.20212,9517.896045,10873.48824,3646.684871
33998.60873,6917.096795,15543.08125,5466.368683,3957.087572,2114.974439,10250.80577,9415.856163,10734.559,3597.387804
33993.06385,6963.087406,15513.50312,5455.96631,3949.557326,2110.949692,10238.99209,9432.802276,10728.83502,3592.434462
33715.66102,7009.379562,15327.7226,5390.628889,3902.259767,2085.670209,10133.24156,9396.270814,10632.58649,3553.562162
33780.41436,7119.119208,15301.90329,5381.54846,3895.686472,2082.15693,10131.98033,9452.080772,10644.88858,3551.464684
34438.85462,7151.415498,15661.27047,5507.934822,3987.177173,2131.056655,10352.38684,9594.557817,10861.35421,3630.555757
35525.75854,7191.043619,16262.34078,5719.326107,4140.202677,2212.845351,10719.1628,9824.380811,11219.83339,3762.381537
36207.72066,7157.675035,16672.89553,5863.7147,4244.725138,2268.710259,10961.82509,9945.738851,11449.6664,3850.490318
36284.77004,7151.939457,16720.40888,5880.424737,4256.821483,2275.175483,10989.6646,9958.679156,11475.79911,3860.627167
36310.21048,7163.79237,16728.20726,5883.167363,4258.806861,2276.236624,10995.89791,9968.343815,11483.26852,3862.700239
35517.20226,7071.628919,16325.96653,5741.702738,4156.401052,2221.503019,10741.91121,9775.854984,11227.05466,3772.381406
34929.5613,7083.981142,15981.60826,5620.59488,4068.731444,2174.645582,10536.34138,9664.84862,11030.39253,3697.978771
34392.88152,6987.869257,15728.75004,5531.66681,4004.356686,2140.23872,10371.7142,9521.345325,10859.84111,3639.980886
34356.85967,6952.016139,15728.65321,5531.632753,4004.332033,2140.225543,10366.99298,9500.180788,10850.87305,3638.812864
34606.98816,6961.123682,15866.98404,5580.282524,4039.549453,2159.048463,10451.40148,9553.065077,10933.37064,3669.150962
35130.47291,6836.362551,16239.03633,5711.13013,4134.269635,2209.674273,10659.01326,9607.33222,11118.15455,3745.972885
36174.52321,6897.211926,16803.3317,5909.587984,4277.932668,2286.458938,11006.42429,9837.030555,11460.57866,3870.489705
36948.48256,6810.565414,17297.26522,6083.300179,4403.682395,2353.669343,11292.32059,9955.627898,11725.52937,3975.004697
37673.51534,6807.169673,17715.3373,6230.332549,4510.118678,2410.557146,11543.40372,10097.23366,11967.17278,4065.705179
37584.48258,6806.297663,17664.73858,6212.537413,4497.236833,2403.672089,11512.8486,10079.33912,11937.60809,4054.686774
37056.58591,6779.942434,17376.8854,6111.301912,4423.952764,2364.5034,11336.23975,9964.928601,11764.09829,3991.319264
36405.92927,6852.55416,16961.77494,5965.311115,4318.270472,2308.018588,11095.94046,9865.134983,11541.37745,3903.47638
35514.11551,6850.158545,16451.30497,5785.783195,4188.31076,2238.558041,10788.51475,9688.377341,11244.70247,3792.520948
34700.90346,6925.570985,15941.29051,5606.415474,4058.467016,2169.159476,10491.48261,9557.635033,10967.63218,3684.153637
34331.96076,6970.292303,15703.87343,5522.917919,3998.023391,2136.853715,10354.46166,9502.44066,10841.04329,3634.015147
33873.8788,7335.283404,15231.48136,5356.781671,3877.757869,2072.574495,10117.72611,9555.294778,10657.77415,3543.083765
33585.27892,7382.961486,15038.479,5288.904392,3828.621714,2046.312324,10007.81095,9517.099469,10557.68135,3502.687153
33511.82969,7392.214172,14991.01332,5272.211116,3816.537503,2039.853584,9980.457543,9506.248465,10532.45051,3492.673173
33677.50224,7405.605274,15078.41327,5302.948933,3838.788514,2051.74625,10034.7816,9544.162733,10586.47226,3512.085649
34362.76511,7484.219615,15426.5913,5425.400164,3927.430587,2099.123447,10254.48038,9710.095464,10807.96116,3590.228109
35486.41479,7469.563691,16079.90698,5655.1657,4093.757155,2188.021262,10645.62869,9925.870489,11183.25015,3731.665449
36296.12815,7490.243489,16532.76252,5814.431121,4209.048906,2249.642114,10920.76981,10093.61407,11451.05283,3830.691432
36189.84663,7474.35979,16480.87987,5796.184435,4195.840186,2242.58235,10887.48985,10066.43085,11417.01203,3818.9139
35729.12579,7437.880954,16237.3917,5710.551727,4133.850931,2209.450485,10736.25568,9961.292948,11266.71815,3764.859013
35361.26986,7449.123835,16019.81287,5634.031116,4078.457894,2179.844151,10606.81591,9893.181313,11143.31408,3717.958556
35095.05691,7351.736374,15922.91768,5599.953906,4053.789506,2166.659452,10535.85489,9802.499288,11062.90626,3693.796473
34689.61645,7385.200575,15671.01406,5511.361559,3989.657777,2132.382483,10388.65434,9735.69404,10925.11683,3640.151243
34873.37966,7354.241836,15794.25093,5554.702911,4021.032449,2149.15154,10458.77094,9759.779125,10988.90058,3665.929019
35257.84253,7232.065185,16085.03008,5656.967452,4095.061438,2188.718372,10617.82249,9787.652317,11127.18738,3725.180349
35488.14976,7194.596744,16238.71644,5711.01763,4134.188196,2209.630746,10705.41179,9818.360042,11207.01414,3757.363782
36168.70518,7178.662306,16638.45773,5851.60322,4235.957675,2264.024247,10943.83582,9946.27909,11434.90875,3843.68152
36866.47009,7143.84679,17058.91273,5999.473645,4343.000624,2321.236299,11192.26622,10070.18505,11670.12437,3933.894437
37371.63529,7190.614541,17322.00398,6092.000587,4409.980594,2357.035589,11356.63235,10188.12071,11834.34578,3992.536449
37211.72997,7118.78822,17271.45218,6074.221952,4397.110695,2350.156917,11316.87732,10128.42292,11787.17142,3979.258314
36752.41394,7198.881418,16961.86528,5965.342888,4318.293473,2308.030882,11141.03721,10069.28595,11627.51532,3914.575464
36279.76283,7178.814273,16702.1106,5873.989391,4252.162956,2272.685605,10982.15108,9968.233327,11471.86605,3857.512374
35445.89874,7173.673626,16226.47557,5706.712619,4131.071812,2207.965109,10695.32611,9801.823557,11194.71348,3754.035593
34594.35327,7172.830758,15738.22589,5534.999384,4006.769126,2141.528115,10401.47075,9633.613717,10911.31252,3647.956286
34162.10112,7246.540424,15447.83569,5432.871635,3932.839161,2102.014209,10236.34972,9577.308437,10761.20403,3587.23892
33716.46345,7262.266324,15183.04207,5339.745986,3865.425789,2065.983275,10079.08717,9495.620812,10611.52908,3530.226392
33524.17806,7321.192521,15038.86245,5289.039248,3828.719336,2046.364501,10000.00814,9480.825511,10542.55004,3500.794372
33374.18464,7354.27752,14933.78698,5252.085102,3801.968343,2032.066695,9941.09451,9464.232022,10489.82867,3479.02944
33406.02225,7458.902843,14892.01142,5237.392996,3791.332772,2026.382221,9929.568363,9511.546727,10491.60466,3473.302503
33996.74259,7446.951736,15237.90685,5359.041459,3879.393723,2073.448822,10136.11516,9623.317514,10689.25806,3548.051855
35039.04723,7490.243489,15811.27729,5560.690938,4025.367164,2151.468348,10486.70253,9845.784931,11032.5816,3673.978173
35731.74087,7465.397983,16223.09955,5705.5253,4130.212316,2207.505727,10731.23588,9972.601727,11265.26833,3762.634932
35404.22403,7464.472333,16035.65678,5639.603285,4082.49157,2182.00006,10618.34427,9907.669843,11156.3189,3721.891019
35391.51751,7435.641084,16044.91136,5642.85804,4084.847677,2183.259347,10620.16239,9893.856084,11154.52018,3722.978849
35122.64666,7489.615898,15859.6183,5577.692055,4037.67422,2158.046193,10515.70431,9862.020103,11060.46404,3684.458208
34934.64456,7358.066719,15827.21788,5566.297105,4029.425451,2153.637411,10479.10231,9773.357551,11008.97259,3673.212108
34752.99411,7322.462131,15743.39676,5536.817934,4008.085569,2142.231724,10424.04236,9723.580322,10951.50509,3653.866349
34885.15318,7322.18258,15819.40817,5563.550499,4027.437191,2152.574731,10469.73676,9749.525373,10995.52325,3670.367788
34915.58281,7314.756868,15841.13476,5571.191553,4032.968527,2155.531106,10481.84236,9752.611823,11006.27918,3674.849445
35146.56804,7207.69941,16035.14996,5639.425039,4082.362539,2181.931096,10584.64415,9756.157755,11092.1997,3713.566432
35252.64554,7234.060729,16080.90202,5655.515649,4094.010482,2188.15666,10615.59846,9787.410478,11125.28907,3724.347536
35755.09558,7211.127103,16382.43914,5761.563673,4170.778322,2229.187346,10794.0296,9877.47132,11294.48416,3789.110508
36422.81453,7174.393088,16786.75075,5903.756606,4273.711352,2284.202739,11032.49813,9994.701318,11519.85953,3875.755556
36349.85669,7140.817546,16764.14779,5895.807339,4267.956901,2281.127115,11014.53277,9967.148328,11498.40374,3869.771859
36370.13923,7178.787625,16753.99626,5892.237131,4265.372439,2279.745778,11013.36358,9986.040269,11501.95381,3868.781565
36092.25499,7208.270388,16577.58697,5830.195494,4220.460687,2255.741455,10911.06488,9942.820616,11406.96246,3831.407029
35514.90344,7242.158877,16226.7737,5706.81747,4131.147713,2208.005676,10704.41248,9842.290114,11211.90956,3756.291283
34835.47987,7182.700578,15870.9527,5581.678269,4040.559829,2159.588486,10482.60685,9685.022307,10990.74918,3677.101526
34469.27974,7288.176376,15600.24045,5486.471085,3971.639639,2122.752193,10333.45609,9654.198841,10859.95018,3621.67463
33977.74018,6934.484536,15521.12454,5458.646698,3951.49765,2111.986752,10239.85736,9418.562133,10726.14583,3593.174862
33674.69625,7017.448969,15299.58007,5380.731403,3895.095007,2081.840806,10117.35965,9391.35988,10618.26923,3547.707496
33347.92713,7003.340083,15120.1328,5317.621332,3849.409819,2057.423099,10007.56379,9321.404439,10510.68037,3508.278528
33468.04356,7044.094945,15165.68133,5333.640363,3861.005947,2063.620969,10040.26763,9361.070583,10547.22945,3519.475893
33702.92365,7071.795309,15284.58944,5375.459326,3891.278567,2079.801004,10115.40897,9418.241513,10623.08316,3546.190002
33798.80326,7115.244338,15314.68129,5386.042374,3898.939602,2083.895656,10139.16401,9454.186208,10651.33683,3554.116222
34236.31285,7133.378199,15555.37653,5470.692829,3960.217808,2116.64748,10286.33196,9547.552495,10795.45081,3606.977578
34055.46691,7162.962361,15434.60291,5428.217782,3929.470251,2100.213602,10217.51855,9523.503379,10732.75411,3581.690868
34499.46427,7163.055422,15689.37601,5517.819298,3994.332515,2134.881025,10370.80983,9611.07242,10880.5491,3637.032915
33910.88763,7103.242142,15385.89916,5411.089088,3917.070842,2093.586396,10180.44985,9471.575535,10689.66081,3569.201435
33486.01695,7029.754872,15184.22723,5340.162794,3865.727515,2066.144541,10049.56037,9358.989252,10554.42185,3523.045474
33493.3461,7002.341353,15204.16733,5347.175558,3870.804033,2068.857826,10057.99161,9349.681545,10559.17329,3526.499655
33352.44759,6945.634618,15155.84656,5330.181556,3858.502127,2062.282733,10021.54525,9299.661354,10517.05117,3514.189814
33222.24156,6928.902322,15090.71978,5307.277026,3841.921608,2053.420818,9980.186858,9267.428644,10475.11767,3499.508389
33955.70239,6890.805393,15533.54532,5463.014978,3954.659835,2113.676869,10241.64928,9397.084839,10722.49286,3594.475416
34713.06256,6873.84303,15977.95765,5619.310994,4067.802043,2174.148838,10506.81507,9539.742486,10976.04177,3690.463234
35130.34843,6777.183988,16272.92964,5723.05012,4142.898479,2214.286196,10671.7079,9584.095596,11123.1033,3751.441628
35710.19155,6756.170724,16617.78335,5844.332216,4230.694217,2261.211047,10876.44936,9690.167456,11317.89993,3825.674797
35843.61055,6790.517243,16674.64471,5864.32987,4245.170458,2268.948272,10915.12589,9729.942559,11359.4177,3839.124399
35406.89423,6745.360529,16449.91417,5785.294062,4187.956679,2238.368792,10774.04826,9626.133271,11217.84648,3788.866228
35315.91083,6787.052441,16373.7669,5758.513719,4168.57047,2228.007299,10733.6581,9624.549362,11184.04325,3773.660116
35190.12353,6895.632064,16239.25506,5711.207056,4134.325321,2209.704036,10666.85329,9642.33989,11133.01385,3747.916505
34856.30993,6911.653453,16038.47182,5640.593308,4083.208245,2182.383107,10548.13974,9582.813893,11020.53922,3704.817074
34465.4629,6884.566099,15829.69669,5567.168882,4030.056527,2153.974707,10419.01141,9495.135068,10892.7138,3658.602628
34341.90866,6918.530954,15739.29065,5535.373853,4007.040203,2141.672999,10369.03779,9484.099085,10848.7196,3640.052181
33976.76232,7027.340466,15467.26986,5439.706468,3937.786876,2104.658651,10219.53335,9454.790979,10717.99028,3584.44771
33482.75442,7017.040765,15189.65184,5342.070584,3867.108558,2066.882677,10051.17042,9353.3591,10554.40789,3523.817009
33656.70956,7063.163111,15263.0198,5367.873469,3885.787188,2076.865986,10101.30935,9405.744689,10608.4268,3541.228723
33662.58757,7124.298382,15231.30562,5356.719863,3877.713126,2072.550581,10090.18023,9430.883097,10605.22834,3536.295906
33719.6817,7134.81958,15258.03555,5366.12055,3884.518255,2076.187769,10107.63012,9446.265821,10623.34728,3542.43848
33972.60925,7083.248278,15432.7987,5427.583254,3929.010919,2099.968099,10206.06568,9475.901384,10711.89337,3578.748818
34025.48935,7152.776134,15423.24394,5424.222926,3926.578387,2098.667966,10209.35985,9513.597981,10723.63379,3578.897722
33966.88315,7169.296149,15380.12622,5409.058796,3915.60112,2092.800862,10185.56748,9508.523751,10702.73126,3570.060654
33438.50433,7097.49749,15118.07798,5316.898672,3848.886688,2057.143497,10018.57342,9376.193536,10532.89296,3510.844422
33426.60077,7022.848756,15154.08976,5329.563706,3858.054867,2062.043683,10030.53057,9344.566718,10535.22508,3516.278403
33590.30412,7003.084207,15259.38877,5366.596466,3884.862769,2076.371905,10091.31111,9369.087857,10591.38713,3538.518026
33236.22202,6942.771657,15090.78356,5307.299457,3841.937846,2053.429497,9982.029038,9275.624923,10478.60212,3499.96594
33782.00515,6893.803356,15432.1334,5427.349276,3928.841542,2099.877571,10181.02672,9364.016945,10664.41777,3572.54372
33864.15958,6903.64679,15473.63536,5441.945159,3939.407457,2105.524815,10207.27576,9384.074376,10690.93622,3581.873233
35004.80105,6868.668439,16148.36705,5679.242523,4111.186293,2197.336745,10608.66551,9595.228047,11073.59531,3727.312189
35653.74192,6773.321174,16575.54154,5829.476134,4219.939945,2255.46313,10853.26596,9685.765666,11297.66215,3817.048151
36203.97468,6817.204245,16866.15435,5931.682174,4293.926585,2295.007327,11033.81471,9811.454755,11477.1294,3881.575816
35880.75432,6821.530584,16678.16319,5865.567289,4246.066222,2269.427038,10921.27623,9749.429936,11369.16735,3840.880803
35761.60072,6768.027476,16640.48394,5852.315822,4236.473525,2264.299957,10891.64879,9704.953264,11334.01378,3830.984889
35078.44753,6868.27481,16190.86141,5694.187424,4122.004861,2203.119027,10634.1802,9609.592798,11098.14477,3736.529763
34689.74816,6862.527092,15971.07129,5616.88912,4066.048856,2173.211799,10501.2003,9530.707591,10969.23482,3688.605441
33937.35516,6885.765355,15525.90783,5460.328938,3952.715419,2112.637622,10236.39884,9391.490851,10716.81022,3592.655245
33486.58243,6958.28224,15225.57256,5354.703596,3876.253557,2071.770474,10065.13943,9331.066451,10560.63698,3529.739561
32965.63599,6990.117051,14908.31096,5243.125406,3795.482446,2028.600129,9878.405633,9240.850491,10384.53402,3461.845846
32809.78514,7020.156355,14801.62172,5205.603713,3768.320608,2014.082736,9818.125,9221.907593,10330.11959,3439.632954
33185.55996,7071.306973,14987.93556,5271.128696,3815.753943,2039.434789,9936.86954,9316.053514,10450.89849,3481.738417
32798.17381,7098.769794,14749.83839,5187.391958,3755.137174,2007.036487,9797.194838,9250.453639,10319.62525,3430.900082
33259.13277,7158.089653,14980.35393,5268.4623,3813.823747,2038.403142,9943.594923,9364.597604,10468.07234,3482.867907
34205.3846,7085.160691,15565.29948,5474.182645,3962.744075,2117.997713,10286.03087,9522.542359,10789.22098,3607.590392
34913.76127,7090.73341,15968.66465,5616.042726,4065.436154,2172.884323,10529.4323,9664.382194,11024.56346,3695.383314
34635.68838,7108.737676,15798.73503,5556.27993,4022.174049,2149.7617,10429.5391,9616.623046,10930.47723,3659.049009
34983.99721,7113.972885,15995.63766,5625.528902,4072.303168,2176.554588,10548.68254,9687.344371,11045.98473,3701.985562
34818.68528,7130.664485,15891.17911,5588.791723,4045.709236,2162.340729,10488.00799,9661.300779,10989.54633,3679.830186
34729.21774,7066.040239,15876.92062,5583.777135,4042.079191,2160.400551,10471.0248,9618.314477,10965.21277,3674.665696
34463.83383,7007.361886,15758.28466,5542.053882,4011.875856,2144.257547,10392.01827,9542.979078,10881.81681,3647.019672
34687.58282,6920.861272,15936.34838,5604.677369,4057.208806,2168.486991,10487.89674,9553.161585,10963.595,3682.92949
34679.35791,6923.363271,15930.19181,5602.512156,4055.641416,2167.649256,10484.51817,9552.521452,10960.64602,3681.672269
35038.71272,6834.074945,16187.6847,5693.070202,4121.196108,2202.686767,10627.82106,9588.344731,11087.80128,3734.745654
34759.03783,6824.638138,16032.58507,5638.522989,4081.709547,2181.582087,10533.28111,9529.506321,10995.49571,3700.754685
35516.35355,6801.753112,16480.37113,5796.005516,4195.710667,2242.513125,10799.70635,9669.832113,11249.52925,3797.285834
35502.5234,6756.565901,16498.36811,5802.334898,4200.292487,2244.962005,10804.65695,9649.381403,11248.7357,3799.749345
35138.18899,6837.916502,16242.573,5712.373948,4135.170031,2210.155514,10661.34314,9609.462938,11120.59212,3746.790796
35070.45757,6777.196666,16238.54879,5710.958668,4134.145514,2209.607933,10651.02499,9572.293295,11103.16509,3743.974195
34783.77834,6799.950905,16060.95348,5648.499916,4088.931815,2185.442226,10547.13765,9524.700556,11005.81335,3706.126789
34343.66306,6867.944968,15769.33074,5545.938693,4014.688059,2145.760606,10380.53173,9464.603212,10853.56926,3644.958854
33308.99418,6882.748811,15166.99953,5334.103961,3861.341544,2063.800338,10020.07645,9266.428461,10507.88872,3514.600544
33005.65133,6890.732186,14988.3179,5271.26316,3815.85128,2039.486813,9913.614488,9209.756854,10406.23535,3476.044641
